device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag
DEV-003,2025-01-25 16:00:00,39.38,56.56,0,1
DEV-003,2025-01-25 17:00:00,28.3,56.66,0,1
DEV-003,2025-01-25 18:00:00,33.48,54.28,1,1
DEV-003,2025-01-25 19:00:00,23.65,68.12,0,1
DEV-003,2025-01-25 20:00:00,21.62,59.34,0,1
DEV-003,2025-01-25 21:00:00,32.77,56.95,0,1
DEV-003,2025-01-25 22:00:00,22.71,59.36,0,1
DEV-003,2025-01-25 23:00:00,24.15,57.64,0,1
DEV-003,2025-01-26 00:00:00,28.21,60.52,0,1
DEV-003,2025-01-26 01:00:00,28.17,60.38,1,1
DEV-003,2025-01-26 02:00:00,37.94,61.77,0,1
DEV-003,2025-01-26 03:00:00,31.53,63.53,0,1
DEV-003,2025-01-26 04:00:00,31.33,56.6,0,1
DEV-003,2025-01-26 05:00:00,28.48,66.46,0,1
DEV-003,2025-01-26 06:00:00,38.09,60.49,0,1
DEV-003,2025-01-26 07:00:00,39.88,63.2,0,1
DEV-003,2025-01-26 08:00:00,23.89,54.25,0,1
DEV-003,2025-01-26 09:00:00,34.02,60.16,0,1
DEV-003,2025-01-26 10:00:00,34.28,64.96,0,1
DEV-003,2025-01-26 11:00:00,35.05,62.26,0,1
DEV-003,2025-01-26 12:00:00,25.21,56.09,0,1
DEV-003,2025-01-26 13:00:00,29.33,63.49,0,1
DEV-003,2025-01-26 14:00:00,31.18,65.19,0,1
DEV-003,2025-01-26 15:00:00,30.79,65.19,0,1
DEV-003,2025-01-26 16:00:00,30.24,46.65,2,1
DEV-003,2025-01-26 17:00:00,31.28,59.35,0,1
DEV-003,2025-01-26 18:00:00,38.76,55.33,0,1
DEV-003,2025-01-26 19:00:00,32.18,58.15,0,1
DEV-003,2025-01-26 20:00:00,30.99,48.07,1,1
DEV-003,2025-01-26 21:00:00,26.2,58.21,0,1
DEV-003,2025-01-26 22:00:00,30.69,61.36,0,1
DEV-003,2025-01-26 23:00:00,36.07,59.47,0,1
DEV-003,2025-01-27 00:00:00,26.48,67.29,0,1
DEV-003,2025-01-27 01:00:00,33.77,64.32,0,1
DEV-003,2025-01-27 02:00:00,25.87,60.88,0,1
DEV-003,2025-01-27 03:00:00,30.61,60.51,0,1
DEV-003,2025-01-27 04:00:00,29.58,56.15,0,1
DEV-003,2025-01-27 05:00:00,33.17,57.45,0,1
DEV-003,2025-01-27 06:00:00,35.56,67.0,0,1
DEV-003,2025-01-27 07:00:00,24.75,56.82,0,1
DEV-003,2025-01-27 08:00:00,29.29,60.91,0,1
DEV-003,2025-01-27 09:00:00,27.52,56.9,0,1
DEV-003,2025-01-27 10:00:00,23.54,60.48,0,1
DEV-003,2025-01-27 11:00:00,30.39,64.64,0,1
DEV-003,2025-01-27 12:00:00,27.5,58.48,0,1
DEV-003,2025-01-27 13:00:00,22.93,63.02,0,1
DEV-003,2025-01-27 14:00:00,29.01,54.43,0,1
DEV-003,2025-01-27 15:00:00,28.5,58.98,0,1
DEV-003,2025-01-27 16:00:00,28.22,47.16,0,1
DEV-003,2025-01-27 17:00:00,31.84,50.63,0,1
DEV-003,2025-01-27 18:00:00,35.56,56.91,0,1
DEV-003,2025-01-27 19:00:00,32.93,58.74,0,1
DEV-003,2025-01-27 20:00:00,23.67,55.45,0,1
DEV-003,2025-01-27 21:00:00,31.13,60.21,0,1
DEV-003,2025-01-27 22:00:00,26.29,50.95,1,1
DEV-003,2025-01-27 23:00:00,38.45,47.02,0,1
DEV-003,2025-01-28 00:00:00,22.79,61.21,0,1
DEV-003,2025-01-28 01:00:00,26.31,59.67,0,1
DEV-003,2025-01-28 02:00:00,29.83,54.95,0,1
DEV-003,2025-01-28 03:00:00,37.03,58.91,0,1
DEV-003,2025-01-28 04:00:00,26.9,63.28,1,1
DEV-003,2025-01-28 05:00:00,30.97,62.69,0,1
DEV-003,2025-01-28 06:00:00,21.08,56.45,0,1
DEV-003,2025-01-28 07:00:00,28.28,59.21,0,1
DEV-003,2025-01-28 08:00:00,33.02,57.86,0,1
DEV-003,2025-01-28 09:00:00,26.14,56.61,0,1
DEV-003,2025-01-28 10:00:00,35.74,59.13,0,1
DEV-003,2025-01-28 11:00:00,36.02,55.13,0,1
DEV-003,2025-01-28 12:00:00,32.28,53.58,1,1
DEV-003,2025-01-28 13:00:00,21.98,65.81,0,1
DEV-003,2025-01-28 14:00:00,39.11,58.5,0,1
DEV-003,2025-01-28 15:00:00,33.29,64.97,0,1
DEV-003,2025-01-28 16:00:00,26.46,60.84,0,1
DEV-003,2025-01-28 17:00:00,39.87,57.53,1,1
DEV-003,2025-01-28 18:00:00,34.96,64.91,0,1
DEV-003,2025-01-28 19:00:00,38.53,59.54,0,1
DEV-003,2025-01-28 20:00:00,33.6,65.99,0,1
DEV-003,2025-01-28 21:00:00,35.48,63.04,1,1
DEV-003,2025-01-28 22:00:00,35.4,67.59,0,1
DEV-003,2025-01-28 23:00:00,32.5,50.59,0,1
DEV-003,2025-01-29 00:00:00,32.22,63.03,0,1
DEV-003,2025-01-29 01:00:00,29.9,66.12,0,1
DEV-003,2025-01-29 02:00:00,33.03,55.49,0,1
DEV-003,2025-01-29 03:00:00,29.41,50.06,0,1
DEV-003,2025-01-29 04:00:00,31.11,65.08,0,1
DEV-003,2025-01-29 05:00:00,34.21,51.45,1,1
DEV-003,2025-01-29 06:00:00,32.22,59.58,0,1
DEV-003,2025-01-29 07:00:00,28.78,52.82,0,1
DEV-003,2025-01-29 08:00:00,37.0,55.86,0,1
DEV-003,2025-01-29 09:00:00,28.11,62.63,0,1
DEV-003,2025-01-29 10:00:00,27.26,55.27,0,1
DEV-003,2025-01-29 11:00:00,29.92,63.07,0,1
DEV-003,2025-01-29 12:00:00,36.06,59.03,0,1
DEV-003,2025-01-29 13:00:00,28.87,50.87,0,1
DEV-003,2025-01-29 14:00:00,41.58,60.22,0,1
DEV-003,2025-01-29 15:00:00,31.7,56.03,0,1
DEV-003,2025-01-29 16:00:00,33.38,58.5,0,1
DEV-003,2025-01-29 17:00:00,36.01,52.15,0,1
DEV-003,2025-01-29 18:00:00,36.12,59.5,0,1
DEV-003,2025-01-29 19:00:00,29.73,64.14,0,1
DEV-003,2025-01-29 20:00:00,26.02,62.09,1,1
DEV-003,2025-01-29 21:00:00,34.49,56.59,0,1
DEV-003,2025-01-29 22:00:00,31.04,51.82,0,1
DEV-003,2025-01-29 23:00:00,31.72,53.7,0,1
DEV-003,2025-01-30 00:00:00,34.06,65.31,0,1
DEV-003,2025-01-30 01:00:00,32.62,56.37,1,1
DEV-003,2025-01-30 02:00:00,30.92,57.64,0,1
DEV-003,2025-01-30 03:00:00,36.52,64.3,0,1
DEV-003,2025-01-30 04:00:00,25.74,63.36,0,1
DEV-003,2025-01-30 05:00:00,28.56,59.0,0,1
DEV-003,2025-01-30 06:00:00,35.18,52.37,0,1
DEV-003,2025-01-30 07:00:00,37.92,63.79,0,1
DEV-003,2025-01-30 08:00:00,29.53,55.53,0,1
DEV-003,2025-01-30 09:00:00,31.99,56.32,0,1
DEV-003,2025-01-30 10:00:00,34.52,62.34,0,1
DEV-003,2025-01-30 11:00:00,26.41,64.15,1,1
DEV-003,2025-01-30 12:00:00,27.46,54.78,2,1
DEV-003,2025-01-30 13:00:00,32.72,70.93,1,1
DEV-003,2025-01-30 14:00:00,30.19,61.3,0,1
DEV-003,2025-01-30 15:00:00,30.54,59.88,1,1
DEV-003,2025-01-30 16:00:00,29.86,62.3,0,1
DEV-003,2025-01-30 17:00:00,42.5,57.92,0,1
DEV-003,2025-01-30 18:00:00,32.7,58.42,0,1
DEV-003,2025-01-30 19:00:00,26.91,58.19,0,1
DEV-003,2025-01-30 20:00:00,25.98,55.09,1,1
DEV-003,2025-01-30 21:00:00,32.91,56.85,1,1
DEV-003,2025-01-30 22:00:00,31.87,65.9,0,1
DEV-003,2025-01-30 23:00:00,40.56,59.14,0,1
DEV-003,2025-01-31 00:00:00,25.06,58.73,0,1
DEV-003,2025-01-31 01:00:00,28.59,49.98,0,1
DEV-003,2025-01-31 02:00:00,30.4,67.24,0,1
DEV-003,2025-01-31 03:00:00,34.16,59.86,0,1
DEV-003,2025-01-31 04:00:00,24.95,67.85,0,1
DEV-003,2025-01-31 05:00:00,35.56,52.18,0,1
DEV-003,2025-01-31 06:00:00,37.31,54.74,0,1
DEV-003,2025-01-31 07:00:00,33.64,57.32,0,1
DEV-003,2025-01-31 08:00:00,38.33,50.82,0,1
DEV-003,2025-01-31 09:00:00,25.36,65.03,0,1
DEV-003,2025-01-31 10:00:00,26.87,56.44,0,1
DEV-003,2025-01-31 11:00:00,34.14,55.88,0,1
DEV-003,2025-01-31 12:00:00,34.14,67.93,2,1
DEV-003,2025-01-31 13:00:00,27.92,66.38,0,1
DEV-003,2025-01-31 14:00:00,23.49,60.49,0,1
DEV-003,2025-01-31 15:00:00,43.19,54.06,0,1
DEV-003,2025-01-31 16:00:00,31.25,62.24,0,1
DEV-003,2025-01-31 17:00:00,27.74,50.2,0,1
DEV-003,2025-01-31 18:00:00,26.98,52.21,0,1
DEV-003,2025-01-31 19:00:00,40.18,64.92,0,1
DEV-003,2025-01-31 20:00:00,35.69,51.64,0,1
DEV-003,2025-01-31 21:00:00,30.65,59.02,0,1
DEV-003,2025-01-31 22:00:00,34.68,53.34,0,1
DEV-003,2025-01-31 23:00:00,35.12,58.84,0,1
DEV-003,2025-02-01 00:00:00,33.3,58.4,0,1
DEV-003,2025-02-01 01:00:00,30.44,64.91,0,1
DEV-003,2025-02-01 02:00:00,25.73,62.4,0,1
DEV-003,2025-02-01 03:00:00,35.3,59.16,0,1
DEV-003,2025-02-01 04:00:00,42.09,57.72,0,1
DEV-003,2025-02-01 05:00:00,30.34,56.26,0,1
DEV-003,2025-02-01 06:00:00,32.32,69.92,0,1
DEV-003,2025-02-01 07:00:00,35.26,59.85,0,1
DEV-003,2025-02-01 08:00:00,27.84,60.52,0,1
DEV-003,2025-02-01 09:00:00,29.69,53.84,0,1
DEV-003,2025-02-01 10:00:00,35.07,52.31,0,1
DEV-003,2025-02-01 11:00:00,31.36,51.55,0,1
DEV-003,2025-02-01 12:00:00,32.38,60.88,0,1
DEV-003,2025-02-01 13:00:00,27.84,62.65,0,1
DEV-003,2025-02-01 14:00:00,40.85,55.48,0,1
DEV-003,2025-02-01 15:00:00,25.4,61.39,0,1
DEV-003,2025-02-01 16:00:00,32.07,54.03,0,1
DEV-003,2025-02-01 17:00:00,26.39,67.47,0,1
DEV-003,2025-02-01 18:00:00,33.02,60.47,0,1
DEV-003,2025-02-01 19:00:00,25.55,63.02,0,1
DEV-003,2025-02-01 20:00:00,39.83,62.27,1,1
DEV-003,2025-02-01 21:00:00,27.89,61.52,0,1
DEV-003,2025-02-01 22:00:00,28.55,49.68,0,1
DEV-003,2025-02-01 23:00:00,32.16,64.68,1,1
DEV-003,2025-02-02 00:00:00,30.79,59.32,1,1
DEV-003,2025-02-02 01:00:00,31.36,58.54,0,1
DEV-003,2025-02-02 02:00:00,26.72,57.14,0,1
DEV-003,2025-02-02 03:00:00,30.16,57.87,0,1
DEV-003,2025-02-02 04:00:00,31.09,53.26,0,1
DEV-003,2025-02-02 05:00:00,32.9,58.58,0,1
DEV-003,2025-02-02 06:00:00,28.82,48.47,0,1
DEV-003,2025-02-02 07:00:00,28.34,62.07,0,1
DEV-003,2025-02-02 08:00:00,34.99,64.18,0,1
DEV-003,2025-02-02 09:00:00,31.24,57.92,0,1
DEV-003,2025-02-02 10:00:00,24.06,61.51,0,1
DEV-003,2025-02-02 11:00:00,36.28,64.29,0,1
DEV-003,2025-02-02 12:00:00,30.56,57.53,0,1
DEV-003,2025-02-02 13:00:00,35.46,62.49,0,1
DEV-003,2025-02-02 14:00:00,32.59,55.96,1,1
DEV-003,2025-02-02 15:00:00,28.99,63.15,0,1
DEV-003,2025-02-02 16:00:00,33.15,63.84,0,1
DEV-003,2025-02-02 17:00:00,30.61,62.49,0,1
DEV-003,2025-02-02 18:00:00,32.44,55.5,0,1
DEV-003,2025-02-02 19:00:00,32.17,57.4,0,1
DEV-003,2025-02-02 20:00:00,26.63,62.75,0,1
DEV-003,2025-02-02 21:00:00,36.65,57.76,0,1
DEV-003,2025-02-02 22:00:00,34.22,59.48,1,1
DEV-003,2025-02-02 23:00:00,28.85,57.54,0,1
DEV-003,2025-02-03 00:00:00,22.83,60.7,0,1
DEV-003,2025-02-03 01:00:00,24.18,55.29,0,1
DEV-003,2025-02-03 02:00:00,34.04,58.57,0,1
DEV-003,2025-02-03 03:00:00,38.82,55.3,0,1
DEV-003,2025-02-03 04:00:00,30.29,75.57,0,1
DEV-003,2025-02-03 05:00:00,36.89,68.29,0,1
DEV-003,2025-02-03 06:00:00,31.16,57.3,0,1
DEV-003,2025-02-03 07:00:00,27.85,56.39,0,1
DEV-003,2025-02-03 08:00:00,34.81,67.21,0,1
DEV-003,2025-02-03 09:00:00,33.52,58.2,0,1
DEV-003,2025-02-03 10:00:00,26.84,58.42,0,1
DEV-003,2025-02-03 11:00:00,30.53,60.45,0,1
DEV-003,2025-02-03 12:00:00,33.53,56.86,0,1
DEV-003,2025-02-03 13:00:00,26.51,50.71,0,1
DEV-003,2025-02-03 14:00:00,31.49,46.35,0,1
DEV-003,2025-02-03 15:00:00,33.44,62.17,0,1
DEV-003,2025-02-03 16:00:00,29.51,60.61,0,1
DEV-003,2025-02-03 17:00:00,36.16,60.22,1,1
DEV-003,2025-02-03 18:00:00,37.93,62.59,0,1
DEV-003,2025-02-03 19:00:00,33.47,56.24,0,1
DEV-003,2025-02-03 20:00:00,28.91,55.49,0,1
DEV-003,2025-02-03 21:00:00,33.42,59.65,0,1
DEV-003,2025-02-03 22:00:00,35.5,59.62,0,1
DEV-003,2025-02-03 23:00:00,27.24,55.76,0,1
DEV-003,2025-02-04 00:00:00,41.64,59.56,0,1
DEV-003,2025-02-04 01:00:00,24.08,60.21,0,1
DEV-003,2025-02-04 02:00:00,41.76,66.07,0,1
DEV-003,2025-02-04 03:00:00,36.26,61.74,1,1
DEV-003,2025-02-04 04:00:00,24.18,60.75,0,1
DEV-003,2025-02-04 05:00:00,27.69,57.23,0,1
DEV-003,2025-02-04 06:00:00,27.67,58.79,0,1
DEV-003,2025-02-04 07:00:00,21.33,62.77,0,1
DEV-003,2025-02-04 08:00:00,29.03,50.48,0,1
DEV-003,2025-02-04 09:00:00,38.49,60.81,0,1
DEV-003,2025-02-04 10:00:00,32.23,50.2,0,1
DEV-003,2025-02-04 11:00:00,41.11,63.59,0,1
DEV-003,2025-02-04 12:00:00,34.77,65.91,1,1
DEV-003,2025-02-04 13:00:00,29.51,60.35,0,1
DEV-003,2025-02-04 14:00:00,20.2,64.48,0,1
DEV-003,2025-02-04 15:00:00,30.97,58.59,0,1
DEV-003,2025-02-04 16:00:00,32.6,61.12,0,1
DEV-003,2025-02-04 17:00:00,32.85,54.37,0,1
DEV-003,2025-02-04 18:00:00,33.29,63.16,0,1
DEV-003,2025-02-04 19:00:00,28.65,60.78,0,1
DEV-003,2025-02-04 20:00:00,33.12,62.82,1,1
DEV-003,2025-02-04 21:00:00,29.47,62.84,0,1
DEV-003,2025-02-04 22:00:00,38.15,60.55,0,1
DEV-003,2025-02-04 23:00:00,43.18,57.78,0,1
DEV-003,2025-02-05 00:00:00,27.35,64.46,0,1
DEV-003,2025-02-05 01:00:00,20.52,66.25,1,1
DEV-003,2025-02-05 02:00:00,19.78,58.17,0,1
DEV-003,2025-02-05 03:00:00,32.56,50.99,0,1
DEV-003,2025-02-05 04:00:00,26.11,56.54,0,1
DEV-003,2025-02-05 05:00:00,31.88,57.46,0,1
DEV-003,2025-02-05 06:00:00,21.35,59.31,0,1
DEV-003,2025-02-05 07:00:00,35.43,58.03,0,1
DEV-003,2025-02-05 08:00:00,32.66,54.83,0,1
DEV-003,2025-02-05 09:00:00,35.22,64.28,0,1
DEV-003,2025-02-05 10:00:00,33.02,66.89,0,1
DEV-003,2025-02-05 11:00:00,37.82,55.47,0,1
DEV-003,2025-02-05 12:00:00,32.42,59.96,0,1
DEV-003,2025-02-05 13:00:00,20.88,59.86,0,1
DEV-003,2025-02-05 14:00:00,24.03,58.32,0,1
DEV-003,2025-02-05 15:00:00,33.76,61.04,1,1
DEV-003,2025-02-05 16:00:00,32.54,55.8,0,1
DEV-003,2025-02-05 17:00:00,35.34,64.92,0,1
DEV-003,2025-02-05 18:00:00,29.52,62.55,0,1
DEV-003,2025-02-05 19:00:00,28.32,63.14,0,1
DEV-003,2025-02-05 20:00:00,36.34,65.71,0,1
DEV-003,2025-02-05 21:00:00,28.8,53.99,0,1
DEV-003,2025-02-05 22:00:00,23.84,59.07,0,1
DEV-003,2025-02-05 23:00:00,29.98,58.74,0,1
DEV-003,2025-02-06 00:00:00,31.84,55.78,0,1
DEV-003,2025-02-06 01:00:00,25.38,57.76,0,1
DEV-003,2025-02-06 02:00:00,31.59,64.95,0,1
DEV-003,2025-02-06 03:00:00,37.59,58.74,0,1
DEV-003,2025-02-06 04:00:00,36.66,59.31,0,1
DEV-003,2025-02-06 05:00:00,35.32,62.36,0,1
DEV-003,2025-02-06 06:00:00,34.19,68.9,0,1
DEV-003,2025-02-06 07:00:00,22.98,61.75,0,1
DEV-003,2025-02-06 08:00:00,27.74,57.63,0,1
DEV-003,2025-02-06 09:00:00,29.19,64.65,0,1
DEV-003,2025-02-06 10:00:00,29.49,53.29,0,1
DEV-003,2025-02-06 11:00:00,32.55,54.5,0,1
DEV-003,2025-02-06 12:00:00,30.27,52.08,0,1
DEV-003,2025-02-06 13:00:00,28.65,60.26,1,1
DEV-003,2025-02-06 14:00:00,18.29,54.14,0,1
DEV-003,2025-02-06 15:00:00,25.17,61.78,0,1
DEV-003,2025-02-06 16:00:00,38.17,65.85,0,1
DEV-003,2025-02-06 17:00:00,32.92,53.43,0,1
DEV-003,2025-02-06 18:00:00,36.2,70.14,0,1
DEV-003,2025-02-06 19:00:00,32.95,62.73,0,1
DEV-003,2025-02-06 20:00:00,37.73,59.26,0,1
DEV-003,2025-02-06 21:00:00,38.9,55.42,1,1
DEV-003,2025-02-06 22:00:00,32.62,61.57,0,1
DEV-003,2025-02-06 23:00:00,28.83,58.81,0,1
DEV-003,2025-02-07 00:00:00,26.36,59.23,0,1
DEV-003,2025-02-07 01:00:00,32.11,65.24,0,1
DEV-003,2025-02-07 02:00:00,33.2,57.33,0,1
DEV-003,2025-02-07 03:00:00,35.29,59.73,0,1
DEV-003,2025-02-07 04:00:00,35.54,64.03,0,1
DEV-003,2025-02-07 05:00:00,29.68,58.82,0,1
DEV-003,2025-02-07 06:00:00,23.8,62.13,0,1
DEV-003,2025-02-07 07:00:00,31.09,59.8,0,1
DEV-003,2025-02-07 08:00:00,36.76,66.25,0,1
DEV-003,2025-02-07 09:00:00,29.57,60.34,0,1
DEV-003,2025-02-07 10:00:00,27.66,61.9,0,1
DEV-003,2025-02-07 11:00:00,33.3,56.47,0,1
DEV-003,2025-02-07 12:00:00,25.59,62.78,0,1
DEV-003,2025-02-07 13:00:00,43.07,56.85,0,1
DEV-003,2025-02-07 14:00:00,20.86,63.16,0,1
DEV-003,2025-02-07 15:00:00,30.6,55.32,0,1
DEV-003,2025-02-07 16:00:00,31.68,57.89,0,1
DEV-003,2025-02-07 17:00:00,28.36,54.27,0,1
DEV-003,2025-02-07 18:00:00,31.44,61.04,0,1
DEV-003,2025-02-07 19:00:00,31.54,60.56,0,1
DEV-003,2025-02-07 20:00:00,24.83,57.02,1,1
DEV-003,2025-02-07 21:00:00,29.48,63.25,0,1
DEV-003,2025-02-07 22:00:00,29.75,63.05,0,1
DEV-003,2025-02-07 23:00:00,32.89,60.72,0,1
DEV-003,2025-02-08 00:00:00,36.48,58.96,0,1
DEV-003,2025-02-08 01:00:00,36.37,57.81,0,1
DEV-003,2025-02-08 02:00:00,27.66,62.63,0,1
DEV-003,2025-02-08 03:00:00,15.94,57.46,0,1
DEV-003,2025-02-08 04:00:00,21.01,62.12,0,1
DEV-003,2025-02-08 05:00:00,28.33,66.48,0,1
DEV-003,2025-02-08 06:00:00,34.47,60.73,0,1
DEV-003,2025-02-08 07:00:00,30.86,60.9,1,1
DEV-003,2025-02-08 08:00:00,20.93,57.09,0,1
DEV-003,2025-02-08 09:00:00,29.21,58.31,0,1
DEV-003,2025-02-08 10:00:00,27.01,51.66,0,1
DEV-003,2025-02-08 11:00:00,28.44,50.68,0,1
DEV-003,2025-02-08 12:00:00,38.85,61.36,0,1
DEV-003,2025-02-08 13:00:00,33.21,62.24,0,1
DEV-003,2025-02-08 14:00:00,33.11,58.84,0,1
DEV-003,2025-02-08 15:00:00,20.05,61.46,0,1
DEV-003,2025-02-08 16:00:00,28.51,66.44,0,1
DEV-003,2025-02-08 17:00:00,28.74,68.43,0,1
DEV-003,2025-02-08 18:00:00,32.72,59.56,0,1
DEV-003,2025-02-08 19:00:00,34.23,58.34,2,1
DEV-003,2025-02-08 20:00:00,41.37,66.17,0,1
DEV-003,2025-02-08 21:00:00,27.65,67.87,0,1
DEV-003,2025-02-08 22:00:00,29.14,56.58,0,1
DEV-003,2025-02-08 23:00:00,31.38,64.04,0,1
DEV-003,2025-02-09 00:00:00,31.96,61.64,0,1
DEV-003,2025-02-09 01:00:00,24.01,69.18,0,1
DEV-003,2025-02-09 02:00:00,26.73,57.26,0,1
DEV-003,2025-02-09 03:00:00,30.26,59.24,0,1
DEV-003,2025-02-09 04:00:00,26.51,60.24,0,1
DEV-003,2025-02-09 05:00:00,28.21,58.57,0,1
DEV-003,2025-02-09 06:00:00,32.24,49.46,0,1
DEV-003,2025-02-09 07:00:00,26.77,63.57,0,1
DEV-003,2025-02-09 08:00:00,25.89,52.44,1,1
DEV-003,2025-02-09 09:00:00,22.45,52.27,0,1
DEV-003,2025-02-09 10:00:00,36.99,57.95,0,1
DEV-003,2025-02-09 11:00:00,35.87,55.82,0,1
DEV-003,2025-02-09 12:00:00,39.93,55.22,0,1
DEV-003,2025-02-09 13:00:00,27.91,59.68,0,1
DEV-003,2025-02-09 14:00:00,23.22,63.91,0,1
DEV-003,2025-02-09 15:00:00,31.51,68.4,0,1
DEV-003,2025-02-09 16:00:00,36.74,67.53,0,1
DEV-003,2025-02-09 17:00:00,31.13,63.45,1,1
DEV-003,2025-02-09 18:00:00,30.54,54.4,0,1
DEV-003,2025-02-09 19:00:00,39.12,63.6,0,1
DEV-003,2025-02-09 20:00:00,30.58,54.87,0,1
DEV-003,2025-02-09 21:00:00,36.14,62.75,1,1
DEV-003,2025-02-09 22:00:00,43.36,65.45,1,1
DEV-003,2025-02-09 23:00:00,29.92,53.85,0,1
DEV-003,2025-02-10 00:00:00,34.72,61.58,0,1
DEV-003,2025-02-10 01:00:00,37.14,63.72,0,1
DEV-003,2025-02-10 02:00:00,31.43,55.21,0,1
DEV-003,2025-02-10 03:00:00,30.1,65.05,0,1
DEV-003,2025-02-10 04:00:00,24.33,65.09,0,1
DEV-003,2025-02-10 05:00:00,36.51,56.53,0,1
DEV-003,2025-02-10 06:00:00,34.62,56.63,0,1
DEV-003,2025-02-10 07:00:00,28.2,68.43,0,1
DEV-003,2025-02-10 08:00:00,31.43,60.33,0,1
DEV-003,2025-02-10 09:00:00,32.73,57.44,0,1
DEV-003,2025-02-10 10:00:00,31.91,57.59,0,1
DEV-003,2025-02-10 11:00:00,21.89,58.79,0,1
DEV-003,2025-02-10 12:00:00,36.28,63.24,0,1
DEV-003,2025-02-10 13:00:00,26.51,59.37,0,1
DEV-003,2025-02-10 14:00:00,33.71,62.72,0,1
DEV-003,2025-02-10 15:00:00,31.37,63.2,0,1
DEV-003,2025-02-10 16:00:00,34.51,69.07,0,1
DEV-003,2025-02-10 17:00:00,34.91,60.55,0,1
DEV-003,2025-02-10 18:00:00,36.74,64.78,1,1
DEV-003,2025-02-10 19:00:00,23.38,57.42,0,1
DEV-003,2025-02-10 20:00:00,38.23,58.33,1,1
DEV-003,2025-02-10 21:00:00,33.89,52.44,2,1
DEV-003,2025-02-10 22:00:00,30.04,60.64,0,1
DEV-003,2025-02-10 23:00:00,29.27,52.99,0,1
DEV-003,2025-02-11 00:00:00,23.11,63.39,1,1
DEV-003,2025-02-11 01:00:00,24.84,49.47,0,1
DEV-003,2025-02-11 02:00:00,25.35,67.22,0,1
DEV-003,2025-02-11 03:00:00,24.84,55.99,0,1
DEV-003,2025-02-11 04:00:00,36.5,63.77,0,1
DEV-003,2025-02-11 05:00:00,37.55,56.36,0,1
DEV-003,2025-02-11 06:00:00,38.18,58.92,0,1
DEV-003,2025-02-11 07:00:00,41.83,57.53,1,1
DEV-003,2025-02-11 08:00:00,33.99,68.06,0,1
DEV-003,2025-02-11 09:00:00,36.13,49.52,0,1
DEV-003,2025-02-11 10:00:00,33.64,59.12,0,1
DEV-003,2025-02-11 11:00:00,28.38,67.22,0,1
DEV-003,2025-02-11 12:00:00,27.8,64.14,0,1
DEV-003,2025-02-11 13:00:00,44.26,68.86,0,1
DEV-003,2025-02-11 14:00:00,39.4,63.77,2,1
DEV-003,2025-02-11 15:00:00,24.72,59.89,0,1
DEV-003,2025-02-11 16:00:00,38.93,62.51,0,1
DEV-003,2025-02-11 17:00:00,28.13,67.96,0,1
DEV-003,2025-02-11 18:00:00,29.99,58.49,0,1
DEV-003,2025-02-11 19:00:00,27.85,62.98,0,1
DEV-003,2025-02-11 20:00:00,31.75,63.44,0,1
DEV-003,2025-02-11 21:00:00,33.05,58.4,0,1
DEV-003,2025-02-11 22:00:00,25.56,71.16,0,1
DEV-003,2025-02-11 23:00:00,34.49,54.21,0,1
DEV-003,2025-02-12 00:00:00,35.34,56.06,0,1
DEV-003,2025-02-12 01:00:00,34.84,57.36,0,1
DEV-003,2025-02-12 02:00:00,26.63,50.74,0,1
DEV-003,2025-02-12 03:00:00,28.77,64.14,0,1
DEV-003,2025-02-12 04:00:00,33.65,71.12,0,1
DEV-003,2025-02-12 05:00:00,34.2,52.73,0,1
DEV-003,2025-02-12 06:00:00,30.85,63.92,0,1
DEV-003,2025-02-12 07:00:00,37.78,57.51,0,1
DEV-003,2025-02-12 08:00:00,34.23,57.39,0,1
DEV-003,2025-02-12 09:00:00,39.55,66.59,0,1
DEV-003,2025-02-12 10:00:00,29.55,60.65,0,1
DEV-003,2025-02-12 11:00:00,29.88,55.94,0,1
DEV-003,2025-02-12 12:00:00,41.65,61.04,0,1
DEV-003,2025-02-12 13:00:00,34.08,58.55,0,1
DEV-003,2025-02-12 14:00:00,31.62,59.22,0,1
DEV-003,2025-02-12 15:00:00,30.27,59.91,0,1
DEV-003,2025-02-12 16:00:00,30.94,62.29,0,1
DEV-003,2025-02-12 17:00:00,21.8,53.38,0,1
DEV-003,2025-02-12 18:00:00,25.92,56.16,0,1
DEV-003,2025-02-12 19:00:00,34.26,60.6,0,1
DEV-003,2025-02-12 20:00:00,26.79,57.03,0,1
DEV-003,2025-02-12 21:00:00,30.63,60.44,0,1
DEV-003,2025-02-12 22:00:00,37.79,62.01,0,1
DEV-003,2025-02-12 23:00:00,38.02,63.74,1,1
DEV-003,2025-02-13 00:00:00,33.62,67.76,0,1
DEV-003,2025-02-13 01:00:00,26.76,67.42,0,1
DEV-003,2025-02-13 02:00:00,46.42,51.64,0,1
DEV-003,2025-02-13 03:00:00,25.32,58.01,0,1
DEV-003,2025-02-13 04:00:00,30.39,49.73,0,1
DEV-003,2025-02-13 05:00:00,24.02,65.61,0,1
DEV-003,2025-02-13 06:00:00,30.12,60.39,1,1
DEV-003,2025-02-13 07:00:00,37.1,55.42,0,1
DEV-003,2025-02-13 08:00:00,24.7,50.79,0,1
DEV-003,2025-02-13 09:00:00,32.07,61.97,0,1
